WD25CD,WD25NM,WD25NMW,ObjectId
W05001207,Llanfihangel-ar-Arth,Llanfihangel-ar-arth,7612
W05001208,Llangadog,Llangadog,7613
W05001209,Llangennech,Llangennech,7614
W05001210,Llangunnor,Llangynnwr,7615
W05001211,Llangyndeyrn,Llangyndeyrn,7616
W05001212,Llannon,Llan-non,7617
W05001213,Llanybydder,Llanybydder,7618
W05001214,Lliedi,Lliedi,7619
W05001215,Llwynhendy,Llwynhendy,7620
W05001216,Manordeilo and Salem,Maenordeilo a Salem,7621
W05001217,Pembrey,Pen-bre,7622
W05001218,Penygroes,Pen-y-groes,7623
W05001219,Pontyberem,Pontyberem,7624
W05001220,Saron,Saron,7625
W05001221,St Clears and Llansteffan,Sanclêr a Llansteffan,7626
W05001222,Swiss Valley,Swiss Valley,7627
W05001223,Trelech,Tre-lech,7628
W05001224,Trimsaran,Trimsaran,7629
W05001225,Tycroes,Tŷ-croes,7630
W05001146,Llanelwedd,Llanelwedd,7631
W05001226,Tyisha,Tyisha,7632
W05001227,Whitland,Hendy-gwyn ar Daf,7633
W05001246,Nottage,Notais,7634
W05001228,Aberkenfig,Abercynffig,7635
W05001229,Blackmill,Melin Ifan Ddu,7636
W05001230,Brackla East and Coychurch Lower,Dwyrain Bracla a Llangrallo Isaf,7637
W05001231,Brackla East Central,Canol Dwyrain Bracla,7638
W05001232,Brackla West,Gorllewin Bracla,7639
W05001233,Brackla West Central,Canol Gorllewin Bracla,7640
W05001234,Bridgend Central,Canol Pen-y-bont ar Ogwr,7641
W05001235,"Bryntirion, Laleston and Merthyr Mawr","Bryntirion, Trelales a Merthyr Mawr",7642
W05001236,Caerau,Caerau,7643
W05001237,Cefn-glas,Cefn-glas,7644
W05001238,Coity Higher,Coety Uchaf,7645
W05001239,Cornelly,Corneli,7646
W05001240,Garw Valley,Gwm Garw,7647
W05001241,Llangynwyd,Llangynwyd,7648
W05001242,Maesteg East,Dwyrain Maesteg,7649
W05001243,Maesteg West,Gorllewin Maesteg,7650
W05001244,Nant-y-moel,Nant-y-moel,7651
W05001245,Newton,Drenewydd,7652
W05001046,Fairwood,Fairwood,7653
W05001296,Trowbridge,Trowbridge,7654
S13003114,Larkhall,,7655
W05001247,Ogmore Vale,Bro Ogwr,7656
W05001147,Llanfair Caereinion and Llanerfyl,Llanfair Caereinion a Llanerfyl,7657
W05001346,Prestatyn Meliden,Prestatyn Alltmelyd,7658
W05001096,Pen-y-waun,Pen-y-waun,7659
S13003115,Trossachs and Teith,,7660
W05001248,Oldcastle,Hengastell,7661
W05001097,Pontyclun Central,Canol Pont-y-clun,7662
W05001047,Gorseinon and Penyrheol,Gorseinon a Phenyrheol,7663
W05001297,Whitchurch and Tongwynlais,Yr Eglwys Newydd a Thongwynlais,7664
S13003116,Forth and Endrick,,7665
W05001148,Llanfyllin,Llanfyllin,7666
W05001249,Pencoed and Penprysg,Pencoed a Phen-prysg,7667
W05001098,Pontyclun East,Dwyrain Pont-y-clun,7668
W05001048,Gower,Gŵyr,7669
W05001347,Prestatyn North,Gogledd Prestatyn,7670
W05001298,Aberaeron and Aberarth,Aberaeron ac Aber-arth,7671
S13003117,Dunblane and Bridge of Allan,,7672
W05001149,Llangattock and Llangynidr,Llangatwg a Llangynidr,7673
W05001250,Pen-y-fai,Pen-y-fai,7674
W05001099,Pontyclun West,Gorllewin Pont-y-clun,7675
W05001049,Gowerton,Tregŵyr,7676
W05001348,Prestatyn South West,De-orllewin Prestatyn,7677
W05001299,Aberporth and Y Ferwig,Aber-porth a'r Ferwig,7678
S13003118,Stirling North,,7679
W05001150,Llangors with Bwlch,Llan-gors gyda Bwlch,7680
W05001251,Porthcawl East Central,Canol Dwyrain Porthcawl,7681
W05001100,Pontypridd Town,Tref Pontypridd,7682
W05001050,Landore,Glandŵr,7683
W05001349,Rhuddlan,Rhuddlan,7684
W05001300,Aberystwyth Morfa a Glais,Aberystwyth Morfa a Glais,7685
S13003119,Stirling West,,7686
W05001151,Llangunllo with Norton,Llangynllo gyda Norton,7687
W05001252,Porthcawl West Central,Canol Gorllewin Porthcawl,7688
W05001101,Porth,Porth,7689
W05001051,Llangyfelach,Llangyfelach,7690
W05001350,Rhyl East,Dwyrain y Rhyl,7691
W05001301,Aberystwyth Penparcau,Aberystwyth Penparcau,7692
S13003120,Stirling East,,7693
W05001152,Llangyniew and Meifod,Llangynyw a Meifod,7694
W05001253,"Pyle, Kenfig Hill and Cefn Cribwr","Y Pîl, Cynffig a Chefn Cribwr",7695
W05001102,Rhydfelen Central,Canol Rhydfelen,7696
W05001052,Llansamlet,Llansamlet,7697
W05001351,Rhyl South,De'r Rhyl,7698
W05001302,Aberystwyth Rheidol,Aberystwyth Rheidol,7699
S13003121,Bannockburn,,7700
W05001153,Llanidloes,Llanidloes,7701
W05001254,Rest Bay,Rest Bay,7702
W05001103,Taff's Well,Ffynnon Taf,7703
W05001053,Llwchwr,Llwchwr,7704
W05001352,Rhyl South West,De-orllewin y Rhyl,7705
W05001303,Beulah and Llangoedmor,Beulah a Llangoedmor,7706
S13003122,Lomond,,7707
W05001154,Llanrhaeadr-ym-Mochnant and Llansilin,Llanrhaeadr-ym-Mochnant a Llansilin,7708
W05001255,St Bride's Minor and Ynysawdre,Llansanffraid-ar-Ogwr ac Ynysawdre,7709
W05001104,Ton-teg,Ton-teg,7710
W05001054,Mayals,Mayals,7711
W05001353,Rhyl Trellewelyn,Y Rhyl Trellewelyn,7712
W05001304,Borth,Y Borth,7713
S13003123,Leven,,7714
W05001155,Llansantffraid,Llansanffraid,7715
W05001156,Llanwrtyd Wells,Llanwrtyd,7716
W05001157,Llanyre with Nantmel,Llanllŷr gyda Nantmel,7717
W05001158,Machynlleth,Machynlleth,7718
W05001159,Maescar and Llywel,Maes-car a Llywel,7719
W05001160,Newtown Central and South,Canol a De'r Drenewydd,7720
W05001161,Newtown East,Dwyrain y Drenewydd,7721
W05001162,Newtown North,Gogledd y Drenewydd,7722
W05001163,Newtown West,Gorllewin y Drenewydd,7723
W05001164,Old Radnor,Pencraig,7724
W05001165,Presteigne,Llanandras,7725
W05001166,Rhayader,Rhaeadr Gwy,7726
W05001167,Rhiwcynon,Rhiwcynon,7727
W05001168,Talgarth,Talgarth,7728
W05001169,Talybont-on-Usk,Tal-y-bont ar Wysg,7729
W05001170,Tawe Uchaf,Tawe Uchaf,7730
W05001171,Trelystan and Trewern,Trelystan a Thre-wern,7731
W05001172,Welshpool Castle,Y Trallwng Castell,7732
W05001173,Welshpool Gungrog,Y Trallwng Gungrog,7733
W05001174,Welshpool Llanerchyddol,Y Trallwng Llanerchyddol,7734
W05001175,Ynyscedwyn,Ynysgedwyn,7735
W05001176,Yscir with Honddu Isaf and Llanddew,Ysgir gyda Honddu Isaf a Llan-ddew,7736
W05001177,Abergwili,Abergwili,7737
W05001178,Ammanford,Rhydaman,7738
W05001179,Betws,Y Betws,7739
W05001180,Bigyn,Bigyn,7740
W05001181,Burry Port,Porth Tywyn,7741
W05001182,Bynea,Bynea,7742
W05001183,Carmarthen Town North and South,Gogledd a De Tref Caerfyrddin,7743
W05001184,Carmarthen Town West,Gorllewin Tref Caerfyrddin,7744
W05001185,Cenarth and Llangeler,Cenarth a Llangeler,7745
W05001186,Cilycwm,Cil-y-cwm,7746
W05001187,Cwarter Bach,Cwarter Bach,7747
W05001188,Cynwyl Elfed,Cynwyl Elfed,7748
W05001189,Dafen and Felinfoel,Dafen a Felin-foel,7749
W05001190,Elli,Elli,7750
W05001191,Garnant,Y Garnant,7751
W05001192,Glanamman,Glanaman,7752
W05001193,Glanymor,Glan-y-môr,7753
W05001194,Glyn,Glyn,7754
W05001195,Gorslas,Gors-las,7755
W05001256,Abertillery and Six Bells,Abertyleri a Six Bells,7756
W05001305,Ceulan a Maesmawr,Ceulan a Maesmawr,7757
W05001354,Rhyl Tŷ Newydd,Y Rhyl Tŷ Newydd,7758
W05001055,Morriston,Treforys,7759
W05001257,Beaufort,Cendl,7760
W05001306,Ciliau Aeron,Ciliau Aeron,7761
W05001105,Tonypandy,Tonypandy,7762
W05001355,Rhyl West,Gorllewin y Rhyl,7763
S13003124,Dumbarton,,7764
W05001056,Mumbles,Y Mwmbwls,7765
W05001258,Blaina,Blaenau,7766
W05001307,Faenor,Faenor,7767
W05001106,Tonyrefail East,Dwyrain Tonyrefail,7768
W05001356,Ruthin,Rhuthun,7769
S13003125,Kilpatrick,,7770
W05001057,Mynydd-bach,Mynydd-bach,7771
W05001259,Brynmawr,Bryn-mawr,7772
W05001308,Lampeter,Llanbedr Pont Steffan,7773
W05001107,Tonyrefail West,Gorllewin Tonyrefail,7774
W05001357,St Asaph East,Dwyrain Llanelwy,7775
S13003126,Clydebank Central,,7776
W05001058,Pen-clawdd,Pen-clawdd,7777
W05001260,Cwm,Cwm,7778
W05001309,Llannarth,Llannarth,7779
W05001108,Trallwng,Trallwng,7780
W05001358,St Asaph West,Gorllewin Llanelwy,7781
S13003127,Clydebank Waterfront,,7782
W05001059,Penderry,Penderi,7783
W05001261,Cwmtillery,Cwmtyleri,7784
W05001310,Llanbadarn Fawr,Llanbadarn Fawr,7785
W05001109,Trealaw,Trealaw,7786
W05001359,Trefnant,Trefnant,7787
S13003128,Cowdenbeath,,7788
W05001060,Penllergaer,Penlle'r-gaer,7789
W05001262,Ebbw Vale North,Gogledd Glynebwy,7790
W05001311,Llandyfriog,LlandyfrÏog,7791
W05001110,Treforest,Trefforest,7792
W05001111,Treherbert,Treherbert,7793
W05001112,Treorchy,Treorci,7794
W05001113,Tylorstown and Ynyshir,Tylorstown ac Ynys-hir,7795
W05001114,Upper Rhydfelen and Glyn-taf,Rhydfelen Uchaf a Glyn-taf,7796
W05001115,Ynysybwl,Ynys-y-bwl,7797
W05001116,Ystrad,Ystrad,7798
W05001117,Aber-craf and Ystradgynlais,Aber-craf ac Ystradgynlais,7799
W05001118,"Banwy, Llanfihangel and Llanwddyn","Banwy, Llanfihangel a Llanwddyn",7800
W05001119,Berriew and Castle Caereinion,Aberriw a Chastell Caereinion,7801
W05001120,Brecon East,Dwyrain Aberhonddu,7802
W05001121,Brecon West,Gorllewin Aberhonddu,7803
W05001122,Bronllys and Felin-fach,Bronllys a Felin-fach,7804
W05001123,Builth,Llanfair-ym-Muallt,7805
W05001124,Caersws,Caersŵs,7806
W05001125,Churchstoke,Yr Ystog,7807
W05001126,Crickhowell with Cwmdu and Tretower,Crucywel gyda Chwm-du a Thretŵr,7808
W05001127,Cwm-twrch,Cwm-twrch,7809
W05001128,Disserth and Trecoed with Newbridge,Diserth a Thre-coed gyda'r Bontnewydd-ar-Wy,7810
W05001129,Dolforwyn,Dolforwyn,7811
W05001130,Forden and Montgomery,Ffordun a Threfaldwyn,7812
W05001131,Glantwymyn,Glantwymyn,7813
W05001132,Glasbury,Y Clas-ar-Wy,7814
W05001133,Guilsfield,Cegidfa,7815
W05001134,Gwernyfed,Gwernyfed,7816
W05001135,Hay,Y Gelli,7817
W05001136,Ithon Valley,Dyffryn Ieithon,7818
W05001137,Kerry,Ceri,7819
W05001138,Knighton with Beguildy,Trefyclo gyda Bugeildy,7820
W05001139,Llanafanfawr with Garth,Llanafan-fawr gyda Garth,7821
W05001140,Llanbrynmair,Llanbrynmair,7822
W05001141,Llandinam with Dolfor,Llandinam gyda Dolfor,7823
W05001142,Llandrindod North,Gogledd Llandrindod,7824
W05001143,Llandrindod South,De Llandrindod,7825
W05001144,Llandrinio,Llandrinio,7826
W05001145,Llandysilio,Llandysilio,7827
S13003129,Glenrothes West and Kinglassie,,7828
W05001360,Tremeirchion,Tremeirchion,7829
W05001263,Ebbw Vale South,De Glynebwy,7830
S13003130,"Lochgelly, Cardenden and Benarty",,7831
W05001361,Abersychan,Abersychan,7832
W05001264,Georgetown,Georgetown,7833
W05001061,Pennard,Pennard,7834
W05001312,Llandysilio and Llangrannog,Llandysilio a Llangrannog,7835
S13003131,West Fife and Coastal Villages,,7836
W05001362,Blaenavon,Blaenafon,7837
W05001265,Llanhilleth,Llanhiledd,7838
W05001062,Pontarddulais,Pontarddulais,7839
W05001313,Llandysul North and Troedyraur,Gogledd Llandysul a Throed-yr-aur,7840
S13003132,Kinross-shire,,7841
W05001363,Coed Eva,Coed Efa,7842
W05001266,Nantyglo,Nant-y-glo,7843
W05001063,Pontlliw and Tircoed,Pont-lliw a Thir-coed,7844
W05001314,Llandysul South,De Llansysul,7845
S13003133,North East,,7846
W05001364,Croesyceiliog,Croesyceiliog,7847
W05001267,Rassau and Garnlydan,Rasa a Garnlydan,7848
W05001064,Sketty,Sgeti,7849
W05001315,Llanfarian,Llanfarian,7850
S13003134,"Stepps, Chryston and Muirhead",,7851
W05001365,Fairwater,Fairwater,7852
W05001268,Sirhowy,Sirhywi,7853
W05001065,St Thomas,St Thomas,7854
W05001316,Llanfihangel Ystrad,Llanfihangel Ystrad,7855
S13003135,Barraigh agus Bhatarsaigh,,7856
W05001366,Greenmeadow,Greenmeadow,7857
W05001269,Tredegar,Tredegar,7858
W05001066,Townhill,Townhill,7859
W05001317,Llangeitho,Llangeitho,7860
S13003136,Loch a Tuath,,7861
W05001367,Llanfrechfa and Ponthir,Llanfrechfa a Phont-hir,7862
W05001270,Adamsdown,Adamsdown,7863
W05001067,Uplands,Uplands,7864
W05001318,Llangybi,Llangybi,7865
S13003137,Na Hearadh,,7866
S13003138,Sgìr Ùige agus Càrlabhagh,,7867
S13003139,Sgìre an Rubha,,7868
S13003140,Sgìre nan Loch,,7869
S13003141,Steòrnabhagh a Deas,,7870
S13003142,Steòrnabhagh a Tuath,,7871
S13003143,"Uibhist a Deas, Èirisgeigh agus Beinn na Faoghla",,7872
S13003144,Uibhist a Tuath,,7873
S13003145,Ardrossan,,7874
S13003146,Arran,,7875
S13003147,Garnock Valley,,7876
S13003148,North Coast,,7877
S13003149,Saltcoats and Stevenston,,7878
S13003150,"East Mainland, South Ronaldsay and Burray",,7879
S13003151,Kirkwall East,,7880
S13003152,Kirkwall West and Orphir,,7881
S13003153,Lerwick South,,7882
S13003154,Shetland Central,,7883
S13003155,Shetland South,,7884
S13003156,Shetland West,,7885
W05001039,Bishopston,Llandeilo Ferwallt,7886
W05001040,Bôn-y-maen,Bôn-y-maen,7887
W05001041,Castle,Y Castell,7888
W05001042,Clydach,Clydach,7889
W05001043,Cockett,Y Cocyd,7890
W05001044,Cwmbwrla,Cwmbwrla,7891
W05001045,Dunvant and Killay,Dyfnant a Chilâ,7892
W05001271,Butetown,Butetown,7893
W05001319,Llanrhystyd,Llanrhystud,7894
W05001068,Waterfront,Y Glannau,7895
W05001272,Caerau,Caerau,7896
W05001320,Llansanffraid,Llansanffraid,7897
W05001368,Llantarnam,Llantarnam,7898
W05001069,Waunarlwydd,Waunarlwydd,7899
W05001273,Canton,Treganna,7900
W05001321,Llanwenog,Llanwenog,7901
W05001369,Llanyrafon,Llanyrafon,7902
W05001070,West Cross,West Cross,7903
W05001274,Cathays,Cathays,7904
W05001322,Lledrod,Lledrod,7905
W05001370,New Inn,New Inn,7906
W05001071,Aberaman,Aberaman,7907
W05001275,Cyncoed,Cyncoed,7908
W05001323,Melindwr,Melindwr,7909
W05001371,Panteg,Pant-teg,7910
W05001072,Abercynon,Abercynon,7911
W05001276,Ely,Trelái,7912
W05001324,Mwldan,Mwldan,7913
W05001372,Pontnewydd,Pontnewydd,7914
W05001073,Aberdare East,Dwyrain Aberdâr,7915
W05001277,Fairwater,Y Tyllgoed,7916
W05001325,New Quay and Llanllwchaearn,Ceinewydd a Llanllwchaearn,7917
W05001373,Pontnewynydd and Snatchwood,Pontnewynydd a Snatchwood,7918
W05001074,Aberdare West and Llwydcoed,Gorllewin Aberdâr a Llwydcoed,7919
W05001278,Gabalfa,Gabalfa,7920
W05001326,Penbryn,Penbryn,7921
W05001374,Pontypool Fawr,Pont-y-pŵl Fawr,7922
W05001075,Beddau and Tyn-y-nant,Beddau a Thyn-y-nant,7923
W05001279,Grangetown,Grangetown,7924
W05001327,Teifi,Teifi,7925
W05001375,St. Dials,St. Dials,7926
W05001076,Brynna and Llanharan,Brynna a Llanharan,7927
W05001280,Heath,Y Mynydd Bychan,7928
W05001328,Tirymynach,Tirymynach,7929
W05001376,Trevethin and Penygarn,Trefddyn a Phen-y-garn,7930
W05001077,Church Village,Pentre'r Eglwys,7931
W05001281,Lisvane and Thornhill,Llys-faen a'r Ddraenen,7932
W05001329,Trefeurig,Trefeurig,7933
W05001377,Two Locks,Two Locks,7934
W05001078,Cilfynydd,Cilfynydd,7935
W05001282,Llandaff,Llandaf,7936
W05001330,Tregaron and Ystrad Fflur,Tregaron ac Ystrad-Fflur,7937
W05001378,Upper Cwmbran,Cwmbrân Uchaf,7938
W05001079,Cwm Clydach,Cwm Clydach,7939
W05001283,Llandaff North,Ystum Taf,7940
W05001331,Ystwyth,Ystwyth,7941
W05001379,Baruc,Baruc,7942
W05001080,Cwmbach,Cwm-bach,7943
W05001284,Llanishen,Llanisien,7944
W05001332,Alyn Valley,Dyffryn Alun,7945
W05001380,Buttrills,Buttrills,7946
W05001081,Cymer,Cymer,7947
W05001285,Llanrumney,Llanrhymni,7948
W05001333,Bodelwyddan,Bodelwyddan,7949
W05001381,Cadoc,Cadog,7950
W05001382,Castleland,Castleland,7951
W05001383,Cornerswell,Cornerswell,7952
W05001384,Court,Court,7953
W05001385,Cowbridge,Y Bont-faen,7954
W05001386,Dinas Powys,Dinas Powys,7955
W05001387,Dyfan,Dyfan,7956
W05001388,Gibbonsdown,Gibbonsdown,7957
W05001389,Illtyd,Illtud,7958
W05001390,Llandough,Llandochau,7959
W05001391,Llandow,Llandŵ,7960
W05001392,Llantwit Major,Llanilltud Fawr,7961
W05001393,Peterston-super-Ely,Llanbedr-y-fro,7962
W05001394,Plymouth,Plymouth,7963
W05001395,Rhoose,Y Rhws,7964
W05001082,Ferndale and Maerdy,Glynrhedynog a'r Maerdy,7965
W05001286,Pentwyn,Pentwyn,7966
W05001083,Gilfach-goch,Gilfach-goch,7967
W05001334,Denbigh Caledfryn Henllan,Dinbych Caledfryn Henllan,7968
W05001287,Pentyrch and St Fagans,Pentyrch a Sain Ffagan,7969
W05001084,Glyn-coch,Glyn-coch,7970
W05001335,Denbigh Lower,Dinbych Isaf,7971
W05001288,Penylan,Pen-y-lan,7972
W05001085,Graig and Pontypridd West,Y Graig a Gorllewin Pontypridd,7973
W05001336,Dyserth,Dyserth,7974
W05001289,Plasnewydd,Plasnewydd,7975
W05001086,Hawthorn and Lower Rhydfelen,Y Ddraenen-wen a Rhydfelen Isaf,7976
W05001337,Edeirnion,Edeirnion,7977
W05001290,Pontprennau and Old St Mellons,Pontprennau a Phentref Llaneirwg,7978
W05001087,"Hirwaun, Penderyn and Rhigos","Hirwaun, Penderyn a'r Rhigos",7979
W05001338,Efenechdyd,Efenechdyd,7980
W05001291,Radyr,Radur,7981
W05001088,Llanharry,Llanhari,7982
W05001339,Llandyrnog,Llandyrnog,7983
W05001292,Rhiwbina,Rhiwbeina,7984
W05001089,Llantrisant and Talbot Green,Llantrisant a Thonysguboriau,7985
W05001340,Llanfair Dyffryn Clwyd Gwyddelwern,Llanfair Dyffryn Clwyd Gwyddelwern,7986
W05001293,Riverside,Glanyrafon,7987
W05001090,Llantwit Fardre,Llanilltud Faerdref,7988
W05001341,Llangollen,Llangollen,7989
W05001294,Rumney,Tredelerch,7990
W05001091,Llwyn-y-pia,Llwynypia,7991
W05001342,Llanrhaeadr-yng-Nghinmeirch,Llanrhaeadr-yng-Nghinmeirch,7992
W05001295,Splott,Y Sblot,7993
W05001092,Mountain Ash,Aberpennar,7994
W05001343,Moel Famau,Moel Famau,7995
W05001093,Penrhiw-ceibr,Penrhiw-ceibr,7996
W05001344,Prestatyn Central,Canol Prestatyn,7997
W05001094,Pentre,Pentre,7998
W05001345,Prestatyn East,Dwyrain Prestatyn,7999
W05001095,Pen-y-graig,Pen-y-graig,8000
W05001596,Holywell Central,Canol Treffynnon,8001
W05001597,Holywell East,Dwyrain Treffynnon,8002
W05001598,Holywell West,Gorllewin Treffynnon,8003
W05001599,Hope,Yr Hôb,8004
W05001600,Leeswood,Coed-Ilai,8005
W05001601,Llanasa and Trelawnyd,Llanasa a Threlawnyd,8006
W05001602,Llanfynydd,Llanfynydd,8007
W05001603,Mold: Broncoed,Yr Wyddgrug: Broncoed,8008
W05001604,Mold East,Dwyrain yr Wyddgrug,8009
W05001605,Mold South,De'r Wyddgrug,8010
W05001606,Mold West,Gorllewin yr Wyddgrug,8011
W05001607,Mostyn,Mostyn,8012
W05001608,Northop,Llaneurgain,8013
W05001609,Pen-y-ffordd,Pen-y-ffordd,8014
W05001610,Queensferry and Sealand,Queensferry a Sealand,8015
W05001611,Saltney Ferry,Saltney Ferry,8016
W05001612,Shotton East and Shotton Higher,Dwyrain Shotton a Shotton Uchaf,8017
W05001613,Shotton West,Gorllewin Shotton,8018
W05001614,Treuddyn,Treuddyn,8019
W05001615,Whitford,Chwitffordd,8020
W05001616,Bedlinog and Trelewis,Bedlinog a Threlewis,8021
W05001617,Cyfarthfa,Cyfarthfa,8022
W05001396,St Athan,Sain Tathan,8023
W05001646,Tredegar Park and Marshfield,Parc Tredegar a Maerun,8024
W05001746,New Broughton,New Broughton,8025
W05001618,Dowlais and Pant,Dowlais a Phant,8026
W05001619,Gurnos,Gurnos,8027
W05001620,Merthyr Vale,Ynysowen,8028
W05001621,Park,Y Parc,8029
W05001622,Penydarren,Penydarren,8030
W05001623,Plymouth,Plymouth,8031
W05001624,Town,Y Dref,8032
W05001625,Treharris,Treharris,8033
W05001626,Vaynor,Faenor,8034
W05001627,Allt-yr-yn,Allt-yr-ynn,8035
W05001628,Alway,Alway,8036
W05001629,Beechwood,Beechwood,8037
W05001630,Bettws,Betws,8038
W05001631,Bishton and Langstone,Trefesgob a Langstone,8039
W05001632,Caerleon,Caerllion,8040
W05001633,Gaer,Gaer,8041
W05001634,Graig,Graig,8042
W05001635,Lliswerry,Llyswyry,8043
W05001636,Llanwern,Llan-wern,8044
W05001637,Malpas,Malpas,8045
W05001638,Pillgwenlly,Pilgwenlli,8046
W05001639,Ringland,Ringland,8047
W05001640,Rogerstone East,Dwyrain Tŷ-du,8048
W05001641,Rogerstone North,Gogledd Tŷ-du,8049
W05001642,Rogerstone West,Gorllewin Tŷ-du,8050
W05001643,Shaftesbury,Shaftesbury,8051
W05001644,St Julians,Sain Silian,8052
W05001645,Stow Hill,Stow Hill,8053
W05001496,Canolbarth Môn,Canolbarth Môn,8054
W05001397,St Bride's Major,Saint-y-brid,8055
W05001398,St Nicholas and Llancarfan,Sain Nicolas a Llancarfan,8056
W05001399,St Augustine's,St Augustine's,8057
W05001400,Stanwell,Stanwell,8058
W05001401,Sully,Sili,8059
W05001402,Wenvoe,Gwenfô,8060
W05001403,Betws-yn-Rhos,Betws-yn-Rhos,8061
W05001404,Betws-y-Coed and Trefriw,Betws-y-coed a Threfriw,8062
W05001405,Bryn,Bryn,8063
W05001406,Caerhun,Caerhun,8064
W05001407,Colwyn,Colwyn,8065
W05001408,Conwy,Conwy,8066
W05001409,Craig-y-don,Craig-y-don,8067
W05001410,Deganwy,Deganwy,8068
W05001411,Eglwys-bach a Llangernyw,Eglwys-bach a Llangernyw,8069
W05001412,Eirias,Eirias,8070
W05001413,Gele and Llanddulas,Gele a Llanddulas,8071
W05001414,Glyn,Glyn,8072
W05001415,Glyn y Marl,Glyn y Marl,8073
W05001416,Gogarth Mostyn,Gogarth Mostyn,8074
W05001417,Kinmel Bay,Bae Cinmel,8075
W05001418,Llandrillo-yn-Rhos,Llandrillo-yn-Rhos,8076
W05001419,Llanrwst a Llanddoged,Llanrwst a Llanddoged,8077
W05001420,Llansanffraid,Llansanffraid,8078
W05001421,Llansannan,Llansannan,8079
W05001422,Llysfaen,Llysfaen,8080
W05001423,Mochdre,Mochdre,8081
W05001424,Pandy,Pandy,8082
W05001425,Penmaenmawr,Penmaenmawr,8083
W05001426,Penrhyn,Penrhyn,8084
